args;input;function;1e-05;1e-05_msreach;1;1_msreach;0.01;0.01_msreach
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf rastrigin -r 100 -o out.csv ;rastrigin;239.67;0;239.2;0;238.98;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf rastrigin -r 100 -o out.csv ;rastrigin;248.38;0;249.79;0;248.8;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf rastrigin -r 100 -o out.csv ;rastrigin;324.29;0;319.87;0;320.94;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf rastrigin -r 100 -o out.csv ;rastrigin;208.64;0;217.76;0;200.63;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf rastrigin -r 100 -o out.csv ;rastrigin;210.13;0;221.35;0;215.88;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf rastrigin -r 100 -o out.csv ;rastrigin;234.96;0;229.94;0;234.38;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf rastrigin -r 100 -o out.csv ;rastrigin;237.27;0;230.8;0;235.25;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf rastrigin -r 100 -o out.csv ;rastrigin;350.97;0;362.64;0;340.44;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf rastrigin -r 100 -o out.csv ;rastrigin;341.85;0;354.67;0;350.66;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf rastrigin -r 100 -o out.csv ;rastrigin;381.42;0;369.42;0;387.74;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['rastrigin'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf rastrigin -r 100 -o out.csv ;rastrigin;368.32;0;370.5;0;374.53;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;166.16;0;165.45;0;165.42;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;162.62;0;163.95;0;161.35;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;158.8;0;159.99;0;159.6;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;155.46;0;155.35;0;155.32;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;244.72;0;246.21;0;245.71;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;242.82;0;241.66;0;242.72;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;237.63;0;238.09;0;239.12;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;232.74;0;232.58;0;232.24;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;165.32;0;166.32;0;163.7;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;162.92;0;162.44;0;163.07;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;160.19;0;158.68;0;159.58;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;155.26;0;153.78;0;154.57;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;245.58;0;245.95;0;247.21;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;244.63;0;243.52;0;243.23;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;238.09;0;236.54;0;237.86;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['gauss'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart gauss --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;234.15;0;234.44;0;234.36;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;162.95;0;162.97;0;163.35;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;161.97;0;160.51;0;160.73;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;158.14;0;156.69;0;156.38;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;153.77;0;152.46;0;152.57;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;243.11;0;242.6;0;243.48;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;241.25;0;241.04;0;240.42;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;235.06;0;235.39;0;236.14;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;230.6;0;230.79;0;230.75;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;163.27;0;163.66;0;163.9;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;161.6;0;159.88;0;160.21;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;157.9;0;157.36;0;156.09;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[5], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 5 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;153.22;0;153.52;0;152.99;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;244.15;0;242.62;0;241.01;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;240.28;0;239.44;0;238.42;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;235.96;0;234.1;0;234.26;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.9], dim=[10], maxl=21000, seed=[123], xstart=['uniform'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[0.1], estart=['gauss'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.9 --dim 10 --seed 123 --xstart uniform --xsgm 0 --xsgstd 1 --estart gauss --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 0.1 --testf schwefel -r 100 -o out.csv ;schwefel;228.49;0;229.3;0;230.23;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.05], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.05 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;162.48;0;161.72;0;162.83;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.1], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.1 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;161.06;0;160.13;0;160.61;0
Namespace(eps=[1, 0.01, 1e-05], sigma=[0.3], dim=[5], maxl=21000, seed=[123], xstart=['exp'], xsgm=[0.0], xsgstd=[1.0], xsumin=[0.0], xsumax=[1.0], xsexpl=[1.0], estart=['dull'], esgm=[0.0], esgstd=[1.0], testf=['schwefel'], r=[100], o=['out.csv']);tests.py --sigma 0.3 --dim 5 --seed 123 --xstart exp --xsgm 0 --xsgstd 1 --estart dull --esgm 0 --esgstd 1 --xsumin 0 --xsumax 1 --xsexpl 1 --testf schwefel -r 100 -o out.csv ;schwefel;156.18;0;155.78;0;157.22;0
